epoch,loss,precision,batch
0,0,0,0
0,2.312497138977051,0.43243296743811627,0
0,2.27065372467041,0.4404018054955306,300
0,2.2327165603637695,0.44788488505548285,600
0,2.175696849822998,0.45962285604327374,900
1,2.1786327362060547,0.4590034765297037,0
1,2.118587017059326,0.4720127103337183,300
1,2.0467488765716553,0.48857972340750455,600
1,1.90787672996521,0.5241428779406702,900
2,1.9406025409698486,0.5153038702609517,0
2,1.824113130569458,0.5482116121206893,300
2,1.692398190498352,0.5908774930239881,600
2,1.509742021560669,0.6623648184384957,900
3,1.509742021560669,0.6623648184384957,937
